"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"Top_Predators20_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Top_Predators cohort 20",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",29737170.7570605,29737170.7570605
"Top_Predators1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",9334101.03270979,9334101.03270979
"Top_Predators2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",25799527.376887,25799527.376887
"Top_Predators3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",41727919.2742893,41727919.2742893
"Top_Predators4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",54125201.8625224,54125201.8625224
"Top_Predators5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",62847453.6785471,62847453.6785471
"Top_Predators6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",68665155.6159072,68665155.6159072
"Top_Predators7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",72430297.5598206,72430297.5598206
"Top_Predators8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",74824370.8331079,74824370.8331079
"Top_Predators9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",76330625.2601019,76330625.2601019
"Top_Predators10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",77272237.6167035,77272237.6167035
"Top_Predators11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",77858568.0054596,77858568.0054596
"Top_Predators12_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78222790.2453491,78222790.2453491
"Top_Predators13_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78448705.812914,78448705.812914
"Top_Predators14_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 14",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78588705.8928102,78588705.8928102
"Top_Predators15_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 15",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78675415.0238809,78675415.0238809
"Top_Predators16_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 16",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78729099.6081624,78729099.6081624
"Top_Predators17_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 17",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78762330.3849514,78762330.3849514
"Top_Predators18_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 18",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78782897.4980718,78782897.4980718
"Top_Predators19_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 19",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78795625.7940529,78795625.7940529
"Top_Predators20_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Top_Predators cohort 20",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",78803502.5062104,78803502.5062104
"Humpback_Whales_N",FALSE,2,"[ z b ]","tracer","mg N m-3","Humpback_Whales total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"Humpback_Whales1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales12_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales13_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales14_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 14",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales15_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 15",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales16_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 16",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales17_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 17",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales18_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 18",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales19_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 19",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales20_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Humpback_Whales cohort 20",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Humpback_Whales1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",93848732.812428,93848732.812428
"Humpback_Whales2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121730494.191647,121730494.191647
"Humpback_Whales3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815221.48515,121815221.48515
"Humpback_Whales4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.33435,121815458.33435
"Humpback_Whales5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.996293,121815458.996293
"Humpback_Whales6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998143,121815458.998143
"Humpback_Whales7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales12_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales13_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales14_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 14",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales15_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 15",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales16_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 16",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales17_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 17",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales18_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 18",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales19_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 19",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales20_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Humpback_Whales cohort 20",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",121815458.998149,121815458.998149
"Humpback_Whales1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",248699141.952934,248699141.952934
"Humpback_Whales2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322585809.607865,322585809.607865
"Humpback_Whales3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810336.935648,322810336.935648
"Humpback_Whales4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810964.586028,322810964.586028
"Humpback_Whales5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.340177,322810966.340177
"Humpback_Whales6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.34508,322810966.34508
"Humpback_Whales7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales12_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales13_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales14_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 14",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales15_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 15",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales16_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 16",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales17_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 17",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales18_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 18",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales19_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 19",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Humpback_Whales20_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Humpback_Whales cohort 20",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",322810966.345094,322810966.345094
"Ice_Krill_N",FALSE,2,"[ z b ]","tracer","mg N m-3","Ice_Krill total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"Ice_Krill1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Ice_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Ice_Krill2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Ice_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Ice_Krill3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Ice_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Ice_Krill4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Ice_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Ice_Krill5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Ice_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Ice_Krill1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Ice_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.0243347848552545,0.0243347848552545
"Ice_Krill2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Ice_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.120923874279365,0.120923874279365
"Ice_Krill3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Ice_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.249904117368441,0.249904117368441
"Ice_Krill4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Ice_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.373902231075962,0.373902231075962
"Ice_Krill5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Ice_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.476854686180272,0.476854686180272
"Ice_Krill1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Ice_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.300129013214805,0.300129013214805
"Ice_Krill2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Ice_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1.4913944494455,1.4913944494455
"Ice_Krill3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Ice_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3.08215078087744,3.08215078087744
"Ice_Krill4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Ice_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",4.61146084993686,4.61146084993686
"Ice_Krill5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Ice_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",5.88120779622336,5.88120779622336
"Antarctic_Krill_N",FALSE,2,"[ z b ]","tracer","mg N m-3","Antarctic_Krill total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"Antarctic_Krill1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of Antarctic_Krill cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"Antarctic_Krill1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.140697870184675,0.140697870184675
"Antarctic_Krill2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0.569082892426714,0.569082892426714
"Antarctic_Krill3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1.06652357547852,1.06652357547852
"Antarctic_Krill4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1.49569052086892,1.49569052086892
"Antarctic_Krill5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1.82008385125663,1.82008385125663
"Antarctic_Krill6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for Antarctic_Krill cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2.04888517732176,2.04888517732176
"Antarctic_Krill1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1.73527373227766,1.73527373227766
"Antarctic_Krill2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",7.01868900659614,7.01868900659614
"Antarctic_Krill3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",13.153790764235,13.153790764235
"Antarctic_Krill4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",18.4468497573833,18.4468497573833
"Antarctic_Krill5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",22.4477008321651,22.4477008321651
"Antarctic_Krill6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for Antarctic_Krill cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",25.2695838536351,25.2695838536351
